"";"nhsn_code";"procedimiento_qx";"descripcion";"cie10"
"5027";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T130Z6"
"5028";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T130Z7"
"5029";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T130Z8"
"5030";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T130Z9"
"5031";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T130ZA"
"5032";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T130ZB"
"5033";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T130ZC"
"5034";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T130ZD"
"5035";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T13473"
"5036";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T13474"
"5037";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T13476"
"5038";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T13477"
"5039";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T13478"
"5040";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T13479"
"5041";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T1347A"
"5042";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T1347B"
"5043";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T1347C"
"5044";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T1347D"
"5045";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T134J3"
"5046";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T134J4"
"5047";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T134J6"
"5048";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T134J7"
"5049";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T134J8"
"5050";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T134J9"
"5051";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T134JA"
"5052";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T134JB"
"5053";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T134JC"
"5054";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T134JD"
"5055";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T134K3"
"5056";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T134K4"
"5057";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T134K6"
"5058";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T134K7"
"5059";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T134K8"
"5060";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T134K9"
"5061";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T134KA"
"5062";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T134KB"
"5063";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T134KC"
"5064";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T134KD"
"5065";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T134Z3"
"5066";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T134Z4"
"5067";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T134Z6"
"5068";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T134Z7"
"5069";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T134Z8"
"5070";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T134Z9"
"5071";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T134ZA"
"5072";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T134ZB"
"5073";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T134ZC"
"5074";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T134ZD"
"5075";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T14073"
"5076";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T14074"
"5077";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T14076"
"5078";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T14077"
"5079";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T14078"
"5080";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T14079"
"5081";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T1407A"
"5082";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T1407B"
"5083";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T1407C"
"5084";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T1407D"
"5085";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T140J3"
"5086";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T140J4"
"5087";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T140J6"
"5088";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T140J7"
"5089";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T140J8"
"5090";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T140J9"
"5091";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T140JA"
"5092";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T140JB"
"5093";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T140JC"
"5094";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T140JD"
"5095";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T140K3"
"5096";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T140K4"
"5097";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T140K6"
"5098";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T140K7"
"5099";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T140K8"
"5100";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T140K9"
"5101";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T140KA"
"5102";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T140KB"
"5103";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T140KC"
"5104";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T140KD"
"5105";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T140Z3"
"5106";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T140Z4"
"5107";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T140Z6"
"5108";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T140Z7"
"5109";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T140Z8"
"5110";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T140Z9"
"5111";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T140ZA"
"5112";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T140ZB"
"5113";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T140ZC"
"5114";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T140ZD"
"5115";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T14473"
"5116";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T14474"
"5117";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T14476"
"5118";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T14477"
"5119";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T14478"
"5120";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T14479"
"5121";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T1447A"
"5122";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T1447B"
"5123";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T1447C"
"5124";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T1447D"
"5125";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T144J3"
"5126";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T144J4"
"5127";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T144J6"
"5128";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T144J7"
"5129";"NEPH";"Cirugía renal";"Resección o manipulación del riñón con o sin extirpación de estructuras relacionadas";"0T144J8"
